Name,Year,x,n,dying_prob,LEx,dying_prob_annual
Madagascar,2025,40,5,0.02230494,34.3925,0.004460988
Madagascar,2025,45,5,0.02808536,30.1182,0.005617072
Madagascar,2025,50,5,0.04086762,25.913,0.008173524
Madagascar,2025,55,5,0.0552694,21.9052,0.01105388
Madagascar,2025,60,5,0.08506156,18.0338,0.017012311999999998
Madagascar,2025,65,5,0.1321474,14.463,0.026429479999999998
Madagascar,2025,70,5,0.20607876,11.2652,0.041215752
Madagascar,2025,75,5,0.31423595,8.5128,0.06284719
Madagascar,2025,80,5,0.46179608,6.2463,0.092359216
Madagascar,2025,85,5,0.62624146,4.5058,0.125248292
Madagascar,2025,90,5,0.78321586,3.2152,0.156643172
Madagascar,2025,95,5,0.89548199,2.3208,0.179096398
Madagascar,2025,100,-1,1,1.8027,-1
Malawi,2025,0,1,0.02582029,65.5964,0.02582029
Malawi,2025,1,4,0.00982631,66.332,0.0024565775
Malawi,2025,5,5,0.00393477,62.975,7.86954e-4
Malawi,2025,10,5,0.00337607,58.2148,6.75214e-4
Malawi,2025,15,5,0.00638539,53.4031,0.001277078
Malawi,2025,20,5,0.01053604,48.7285,0.002107208
Malawi,2025,25,5,0.0149741,44.2191,0.00299482
Malawi,2025,30,5,0.02058507,39.8514,0.0041170140000000004
Malawi,2025,35,5,0.02813947,35.6339,0.005627894
Malawi,2025,40,5,0.03751717,31.5902,0.007503434000000001
Malawi,2025,45,5,0.05084194,27.7202,0.010168388
